local_timestamp,plc_event_time_ms,light_barrier,filtered_state,raw_state_at_poll,event_count,events_since_poll,events_not_individually_logged,conveyor_position_increments,pair_travel_time_ms,pair_velocity_mm_per_sec,pair_measurement_valid
2026-08-01T22:11:29.870,3465656,3,ON,1,230,1,0,2097826,63,592.0634765625,1
2026-08-01T22:11:29.870,3465719,4,ON,1,222,2,1,2097996,63,592.0634765625,1
2026-08-01T22:11:30.185,3466002,6,ON,1,218,2,1,2098757,69,797.1014404296875,1
2026-08-01T22:11:31.450,3467385,1,ON,1,274,2,1,2102476,109,201.83486938476562,1
2026-08-01T22:11:31.450,3467362,2,OFF,0,285,1,0,2102414,109,201.83486938476562,1
2026-08-01T22:11:31.608,3467497,2,ON,1,286,1,0,2102777,109,201.83486938476562,1
2026-08-01T22:11:31.927,3467835,3,OFF,0,231,1,0,2103686,63,0.0,0
2026-08-01T22:11:32.085,3467892,3,ON,1,232,1,0,2103839,71,525.3521118164062,1
2026-08-01T22:11:32.085,3467961,4,ON,1,224,2,1,2104025,71,525.3521118164062,1
2026-08-01T22:11:32.386,3468259,6,ON,1,220,2,1,2104826,69,797.1014404296875,1
2026-08-01T22:11:33.635,3469502,1,OFF,0,275,1,0,2108169,109,0.0,0
2026-08-01T22:11:33.793,3469654,1,ON,1,276,1,0,2108579,126,174.60317993164062,1
2026-08-01T22:11:33.793,3469629,2,OFF,0,287,1,0,2108511,126,174.60317993164062,1
2026-08-01T22:11:33.952,3469787,2,ON,1,288,1,0,2108936,126,174.60317993164062,1
2026-08-01T22:11:34.268,3470177,3,OFF,0,233,1,0,2109985,71,0.0,0
2026-08-01T22:11:34.426,3470238,3,ON,1,234,1,0,2110149,77,484.41558837890625,1
2026-08-01T22:11:34.426,3470313,4,ON,1,226,2,1,2110351,77,484.41558837890625,1
2026-08-01T22:11:34.727,3470643,6,ON,1,222,2,1,2111238,69,797.1014404296875,1
2026-08-01T22:17:17.757,68477,1,OFF,0,1,1,0,2111515,0,0.0,0
2026-08-01T22:17:17.916,68617,1,ON,1,2,1,0,2110590,115,191.30435180664062,1
2026-08-01T22:17:17.916,68593,2,OFF,0,1,1,0,2110590,115,191.30435180664062,1
2026-08-01T22:17:18.075,68735,2,ON,1,2,1,0,2110590,115,191.30435180664062,1
2026-08-01T22:17:18.378,69075,3,OFF,0,1,1,0,2110590,0,0.0,0
2026-08-01T22:17:18.537,69131,3,ON,1,2,1,0,2110590,70,532.8571166992188,1
2026-08-01T22:17:18.537,69197,4,ON,1,2,2,1,2110590,70,532.8571166992188,1
2026-08-01T22:17:18.840,69473,6,ON,1,2,2,1,2110590,0,0.0,0
2026-08-01T22:17:34.818,85524,1,OFF,0,3,1,0,2117404,115,0.0,0
2026-08-01T22:17:34.978,85668,1,ON,1,4,1,0,2117949,119,184.8739471435547,1
2026-08-01T22:17:34.978,85644,2,OFF,0,3,1,0,2117859,119,184.8739471435547,1
2026-08-01T22:17:35.138,85785,2,ON,1,4,1,0,2118391,119,184.8739471435547,1
2026-08-01T22:17:35.442,86172,3,ON,1,4,2,1,2119856,70,0.0,0
2026-08-01T22:17:35.602,86237,4,ON,1,4,2,1,2120102,67,556.7164306640625,1
2026-08-01T22:17:35.762,86437,5,ON,1,2,2,1,2120860,58,948.27587890625,1
2026-08-01T22:17:35.762,86484,6,OFF,0,3,1,0,2121038,58,948.27587890625,1
2026-08-01T22:17:35.922,86520,6,ON,1,4,1,0,2121173,58,948.27587890625,1
2026-08-01T22:17:36.382,87034,1,OFF,0,5,1,0,2123118,119,0.0,0
2026-08-01T22:17:36.541,87170,1,ON,1,6,1,0,2121753,112,196.42857360839844,1
2026-08-01T22:17:36.541,87280,2,ON,1,6,2,1,2121239,112,196.42857360839844,1
2026-08-01T22:17:37.002,87640,3,ON,1,6,2,1,2121239,64,582.8125,1
2026-08-01T22:17:37.002,87702,4,ON,1,6,2,1,2121239,64,582.8125,1
2026-08-01T22:17:37.163,87884,5,OFF,0,3,1,0,2121239,58,0.0,0
2026-08-01T22:17:37.320,87907,5,ON,1,4,1,0,2121239,57,964.9122924804688,1
2026-08-01T22:17:37.320,87979,6,ON,1,6,2,1,2121239,57,964.9122924804688,1
2026-08-01T22:17:43.725,94334,1,OFF,1,7,1,0,2126989,109,201.83486938476562,1
2026-08-01T22:17:43.725,94444,2,OFF,0,7,1,0,2127405,109,201.83486938476562,1
2026-08-01T22:17:43.885,94466,1,ON,1,8,1,0,2127489,109,201.83486938476562,1
2026-08-01T22:17:43.885,94574,2,ON,1,8,1,0,2127897,109,201.83486938476562,1
2026-08-01T22:17:44.206,94898,3,OFF,0,7,1,0,2129124,64,0.0,0
2026-08-01T22:17:44.365,94953,3,ON,1,8,1,0,2129333,68,548.5294189453125,1
2026-08-01T22:17:44.365,95018,4,ON,1,8,2,1,2129579,68,548.5294189453125,1
2026-08-01T22:17:44.684,95302,6,ON,1,8,2,1,2130653,57,964.9122924804688,1
2026-08-01T22:17:45.145,95879,1,ON,1,10,2,1,2132837,112,196.42857360839844,1
2026-08-01T22:17:45.145,95876,2,OFF,0,9,1,0,2132825,112,196.42857360839844,1
2026-08-01T22:17:45.305,96009,2,ON,1,10,1,0,2133329,112,196.42857360839844,1
2026-08-01T22:17:45.626,96332,3,OFF,0,9,1,0,2134551,68,0.0,0
2026-08-01T22:17:45.768,96384,3,ON,1,10,1,0,2134748,68,548.5294189453125,1
2026-08-01T22:17:45.768,96451,4,ON,1,10,2,1,2135002,68,548.5294189453125,1
2026-08-01T22:17:46.088,96740,6,ON,1,10,2,1,2136096,57,964.9122924804688,1
2026-08-01T22:17:52.966,103691,1,OFF,0,11,1,0,2137424,112,0.0,0
2026-08-01T22:17:53.111,103826,1,ON,1,12,1,0,2137935,115,191.30435180664062,1
2026-08-01T22:17:53.111,103807,2,OFF,0,11,1,0,2137863,115,191.30435180664062,1
2026-08-01T22:17:53.271,103937,2,ON,1,12,1,0,2138354,115,191.30435180664062,1
2026-08-01T22:17:53.590,104309,3,ON,1,12,2,1,2139762,68,548.5294189453125,1
2026-08-01T22:17:53.590,104325,4,OFF,0,11,1,0,2139822,68,548.5294189453125,1
2026-08-01T22:17:53.748,104376,4,ON,1,12,1,0,2140015,68,548.5294189453125,1
2026-08-01T22:17:53.907,104621,6,OFF,0,11,1,0,2140943,57,964.9122924804688,1
2026-08-01T22:17:54.051,104658,6,ON,1,12,1,0,2141083,57,964.9122924804688,1
2026-08-01T22:17:54.687,105296,1,OFF,0,13,1,0,2143060,115,191.30435180664062,1
2026-08-01T22:17:54.687,105412,2,OFF,0,13,1,0,2141571,115,191.30435180664062,1
2026-08-01T22:17:54.846,105437,1,ON,1,14,1,0,2141430,115,191.30435180664062,1
2026-08-01T22:17:54.846,105552,2,ON,1,14,1,0,2141430,115,191.30435180664062,1
2026-08-01T22:17:55.147,105872,3,OFF,0,13,1,0,2141430,68,0.0,0
2026-08-01T22:17:55.307,105926,3,ON,1,14,1,0,2141430,68,548.5294189453125,1
2026-08-01T22:17:55.307,105994,4,ON,1,14,2,1,2141430,68,548.5294189453125,1
2026-08-01T22:17:55.624,106298,6,ON,1,14,2,1,2141430,57,964.9122924804688,1
2026-08-01T22:18:00.144,110874,1,OFF,0,15,1,0,2147161,115,0.0,0
2026-08-01T22:18:00.304,111003,1,ON,1,16,1,0,2147649,108,203.70370483398438,1
2026-08-01T22:18:00.304,110983,2,OFF,0,15,1,0,2147575,108,203.70370483398438,1
2026-08-01T22:18:00.463,111109,2,ON,1,16,1,0,2148051,108,203.70370483398438,1
2026-08-01T22:18:00.778,111481,3,ON,1,16,2,1,2149458,68,548.5294189453125,1
2026-08-01T22:18:00.778,111496,4,OFF,0,15,1,0,2149515,68,548.5294189453125,1
2026-08-01T22:18:00.937,111549,4,ON,1,16,1,0,2149717,68,548.5294189453125,1
2026-08-01T22:18:01.097,111756,5,ON,1,6,2,1,2150499,64,859.375,1
2026-08-01T22:18:01.097,111829,6,ON,1,16,2,1,2150775,64,859.375,1
2026-08-01T22:18:01.716,112456,1,OFF,0,17,1,0,2151899,108,0.0,0
2026-08-01T22:18:01.876,112597,1,ON,1,18,1,0,2150898,119,184.8739471435547,1
2026-08-01T22:18:01.876,112576,2,OFF,0,17,1,0,2150898,119,184.8739471435547,1
2026-08-01T22:18:02.020,112701,2,ON,1,18,1,0,2150898,119,184.8739471435547,1
2026-08-01T22:18:02.340,113060,3,ON,1,18,2,1,2150898,66,565.1514892578125,1
2026-08-01T22:18:02.340,113074,4,OFF,0,17,1,0,2150898,66,565.1514892578125,1
2026-08-01T22:18:02.500,113124,4,ON,1,18,1,0,2150898,66,565.1514892578125,1
2026-08-01T22:18:02.644,113329,5,ON,1,8,2,1,2150898,54,1018.5184936523438,1
2026-08-01T22:18:02.644,113364,6,OFF,0,17,1,0,2150898,54,1018.5184936523438,1
2026-08-01T22:18:02.803,113398,6,ON,1,18,1,0,2150898,54,1018.5184936523438,1
2026-08-01T22:18:10.931,121639,1,ON,1,20,2,1,2157902,72,305.5555419921875,1
2026-08-01T22:18:10.931,121622,2,OFF,0,19,1,0,2157836,72,305.5555419921875,1
2026-08-01T22:18:11.091,121752,2,ON,1,20,1,0,2158328,72,305.5555419921875,1
2026-08-01T22:18:11.394,122119,3,ON,1,20,2,1,2159717,66,565.1514892578125,1
2026-08-01T22:18:11.394,122135,4,OFF,0,19,1,0,2159778,66,565.1514892578125,1
2026-08-01T22:18:11.553,122186,4,ON,1,20,1,0,2159971,66,565.1514892578125,1
2026-08-01T22:18:11.713,122429,6,OFF,0,19,1,0,2160891,54,1018.5184936523438,1
2026-08-01T22:18:11.872,122464,6,ON,1,20,1,0,2161023,54,1018.5184936523438,1
2026-08-01T22:18:57.384,168136,1,ON,1,22,2,1,2170321,116,189.65516662597656,1
2026-08-01T22:18:57.384,168115,2,OFF,0,21,1,0,2170240,116,189.65516662597656,1
2026-08-01T22:18:57.544,168241,2,ON,1,22,1,0,2170717,116,189.65516662597656,1
2026-08-01T22:18:57.863,168612,3,ON,1,22,2,1,2172121,66,0.0,0
2026-08-01T22:18:58.004,168677,4,ON,1,22,2,1,2172367,68,548.5294189453125,1
2026-08-01T22:18:58.164,168887,5,ON,1,10,2,1,2173162,54,0.0,0
2026-08-01T22:18:58.324,168963,6,ON,1,22,2,1,2173451,66,833.3333129882812,1
2026-08-01T22:18:58.788,169535,1,OFF,0,23,1,0,2175615,116,0.0,0
2026-08-01T22:18:58.947,169675,1,ON,1,24,1,0,2176146,115,191.30435180664062,1
2026-08-01T22:18:58.947,169651,2,OFF,0,23,1,0,2176054,115,191.30435180664062,1
2026-08-01T22:18:59.108,169788,2,ON,1,24,1,0,2176574,115,191.30435180664062,1
2026-08-01T22:18:59.411,170140,3,OFF,0,23,1,0,2177905,68,0.0,0
2026-08-01T22:18:59.571,170199,3,ON,1,24,1,0,2178128,74,504.0540466308594,1
2026-08-01T22:18:59.571,170272,4,ON,1,24,2,1,2178406,74,504.0540466308594,1
2026-08-01T22:18:59.730,170466,5,OFF,1,11,1,0,2179140,66,0.0,0
2026-08-01T22:18:59.889,170485,5,ON,1,12,1,0,2179212,57,964.9122924804688,1
2026-08-01T22:18:59.889,170561,6,ON,1,24,2,1,2179499,57,964.9122924804688,1
2026-08-01T22:19:00.352,171053,1,OFF,0,25,1,0,2181159,115,0.0,0
2026-08-01T22:19:00.511,171184,1,ON,1,26,1,0,2179478,106,207.5471649169922,1
2026-08-01T22:19:00.511,171160,2,OFF,0,25,1,0,2179786,106,207.5471649169922,1
2026-08-01T22:19:00.671,171298,2,ON,1,26,1,0,2179350,106,207.5471649169922,1
2026-08-01T22:19:00.975,171687,3,ON,1,26,2,1,2179350,71,525.3521118164062,1
2026-08-01T22:19:00.975,171703,4,OFF,0,25,1,0,2179350,71,525.3521118164062,1
2026-08-01T22:19:01.135,171758,4,ON,1,26,1,0,2179350,71,525.3521118164062,1
2026-08-01T22:19:01.295,172030,6,OFF,0,25,1,0,2179350,57,964.9122924804688,1
2026-08-01T22:19:01.455,172086,6,ON,1,26,1,0,2179350,57,964.9122924804688,1
2026-08-01T22:19:11.315,181983,1,OFF,0,27,1,0,2185351,106,0.0,0
2026-08-01T22:19:11.475,182127,1,ON,1,28,1,0,2185896,123,178.86178588867188,1
2026-08-01T22:19:11.475,182107,2,OFF,0,27,1,0,2185819,123,178.86178588867188,1
2026-08-01T22:19:11.634,182240,2,ON,1,28,1,0,2186323,123,178.86178588867188,1
2026-08-01T22:19:11.949,182680,3,ON,1,28,2,1,2187989,78,478.20513916015625,1
2026-08-01T22:19:11.949,182697,4,OFF,0,27,1,0,2188052,78,478.20513916015625,1
2026-08-01T22:19:12.108,182757,4,ON,1,28,1,0,2188279,78,478.20513916015625,1
2026-08-01T22:19:12.268,182988,5,ON,1,14,2,1,2189153,57,0.0,0
2026-08-01T22:19:12.412,183066,6,ON,1,28,2,1,2189449,58,948.27587890625,1
2026-08-01T22:19:12.888,183636,1,ON,1,30,2,1,2188828,73,301.369873046875,1
2026-08-01T22:19:12.888,183616,2,OFF,0,29,1,0,2188828,73,301.369873046875,1
2026-08-01T22:19:13.031,183747,2,ON,1,30,1,0,2188828,73,301.369873046875,1
2026-08-01T22:19:13.351,184065,3,OFF,0,29,1,0,2188828,78,0.0,0
2026-08-01T22:19:13.511,184114,3,ON,1,30,1,0,2188828,64,582.8125,1
2026-08-01T22:19:13.511,184180,4,ON,1,30,2,1,2188828,64,582.8125,1
2026-08-01T22:19:13.830,184455,6,ON,1,30,2,1,2188828,58,948.27587890625,1
2026-08-01T22:19:23.668,194360,1,ON,1,32,2,1,2195698,65,338.4615478515625,1
2026-08-01T22:19:23.668,194342,2,OFF,0,31,1,0,2195630,65,338.4615478515625,1
2026-08-01T22:19:23.827,194464,2,ON,1,32,1,0,2196093,65,338.4615478515625,1
2026-08-01T22:19:24.144,194802,3,ON,1,32,2,1,2197371,60,621.6666870117188,1
2026-08-01T22:19:24.144,194862,4,ON,1,32,2,1,2197598,60,621.6666870117188,1
2026-08-01T22:19:24.447,195128,6,ON,1,32,2,1,2198606,58,948.27587890625,1
2026-08-01T22:19:25.238,195869,1,OFF,0,33,1,0,2201411,120,183.3333282470703,1
2026-08-01T22:19:25.238,195990,2,OFF,0,33,1,0,2201869,120,183.3333282470703,1
2026-08-01T22:19:25.382,196011,1,ON,1,34,1,0,2201947,120,183.3333282470703,1
2026-08-01T22:19:25.382,196128,2,ON,1,34,1,0,2202391,120,183.3333282470703,1
2026-08-01T22:19:25.860,196529,3,ON,1,34,2,1,2203909,70,532.8571166992188,1
2026-08-01T22:19:25.860,196598,4,ON,1,34,2,1,2204169,70,532.8571166992188,1
2026-08-01T22:19:26.164,196889,6,ON,1,34,2,1,2205271,58,948.27587890625,1
2026-08-01T22:19:26.932,197687,1,ON,1,36,2,1,2204518,109,201.83486938476562,1
2026-08-01T22:19:26.932,197672,2,OFF,0,35,1,0,2204518,109,201.83486938476562,1
2026-08-01T22:19:27.091,197792,2,ON,1,36,1,0,2204518,109,201.83486938476562,1
2026-08-01T22:19:27.411,198143,3,ON,1,36,2,1,2204518,63,592.0634765625,1
2026-08-01T22:19:27.411,198158,4,OFF,0,35,1,0,2204518,63,592.0634765625,1
2026-08-01T22:19:27.570,198207,4,ON,1,36,1,0,2204518,63,592.0634765625,1
2026-08-01T22:19:27.729,198479,6,ON,1,36,2,1,2204518,58,948.27587890625,1
2026-08-01T22:19:33.684,204371,1,OFF,0,37,1,0,2211189,109,0.0,0
2026-08-01T22:19:33.843,204490,1,ON,1,38,1,0,2211638,115,191.30435180664062,1
2026-08-01T22:19:33.843,204487,2,OFF,0,37,1,0,2211628,115,191.30435180664062,1
2026-08-01T22:19:34.002,204626,2,ON,1,38,1,0,2212154,115,191.30435180664062,1
2026-08-01T22:19:34.304,205029,3,ON,1,38,2,1,2213678,74,504.0540466308594,1
2026-08-01T22:19:34.304,205048,4,OFF,0,37,1,0,2213751,74,504.0540466308594,1
2026-08-01T22:19:34.463,205103,4,ON,1,38,1,0,2213958,74,504.0540466308594,1
2026-08-01T22:19:34.624,205367,6,OFF,0,37,1,0,2214957,58,948.27587890625,1
2026-08-01T22:19:34.766,205405,6,ON,1,38,1,0,2215101,58,948.27587890625,1
2026-08-01T22:19:35.243,205881,1,OFF,0,39,1,0,2216904,110,200.0,1
2026-08-01T22:19:35.243,205992,2,OFF,0,39,1,0,2217324,110,200.0,1
2026-08-01T22:19:35.403,206014,1,ON,1,40,1,0,2217406,110,200.0,1
2026-08-01T22:19:35.403,206118,2,ON,1,40,1,0,2217801,110,200.0,1
2026-08-01T22:19:35.709,206462,3,ON,1,40,2,1,2219103,74,0.0,0
2026-08-01T22:19:35.868,206524,4,ON,1,40,2,1,2219338,63,592.0634765625,1
2026-08-01T22:19:36.028,206718,5,ON,1,16,2,1,2220072,55,1000.0,1
2026-08-01T22:19:36.028,206754,6,OFF,1,39,1,0,2220207,55,1000.0,1
2026-08-01T22:19:36.187,206789,6,ON,1,40,1,0,2220341,55,1000.0,1
2026-08-01T22:20:32.816,263491,1,OFF,0,41,1,0,2225578,110,0.0,0
2026-08-01T22:20:32.960,263644,1,ON,1,42,1,0,2226157,133,165.4135284423828,1
2026-08-01T22:20:32.960,263625,2,OFF,0,41,1,0,2226084,133,165.4135284423828,1
2026-08-01T22:20:33.120,263759,2,ON,1,42,1,0,2226591,133,165.4135284423828,1
2026-08-01T22:20:33.438,264172,3,ON,1,42,2,1,2225295,73,510.9588928222656,1
2026-08-01T22:20:33.438,264189,4,OFF,0,41,1,0,2225295,73,510.9588928222656,1
2026-08-01T22:20:33.599,264244,4,ON,1,42,1,0,2225295,73,510.9588928222656,1
2026-08-01T22:20:33.743,264493,6,OFF,0,41,1,0,2225295,55,1000.0,1
2026-08-01T22:20:33.903,264529,6,ON,1,42,1,0,2225295,55,1000.0,1
2026-08-01T22:20:38.296,268955,1,OFF,0,43,1,0,2230066,133,0.0,0
2026-08-01T22:20:38.454,269096,1,ON,1,44,1,0,2230599,118,186.440673828125,1
2026-08-01T22:20:38.454,269200,2,ON,1,44,2,1,2230992,118,186.440673828125,1
2026-08-01T22:20:38.758,269515,3,OFF,0,43,1,0,2232184,73,0.0,0
2026-08-01T22:20:38.918,269570,3,ON,1,44,1,0,2232392,69,540.5797119140625,1
2026-08-01T22:20:38.918,269637,4,ON,1,44,2,1,2232646,69,540.5797119140625,1
2026-08-01T22:20:39.078,269842,5,ON,1,18,2,1,2233423,55,0.0,0
2026-08-01T22:20:39.235,269918,6,ON,1,44,2,1,2233709,55,1000.0,1
2026-08-01T22:20:45.349,276077,1,OFF,0,45,1,0,2235479,118,0.0,0
2026-08-01T22:20:45.494,276218,1,ON,1,46,1,0,2236010,122,180.32786560058594,1
2026-08-01T22:20:45.494,276200,2,OFF,0,45,1,0,2235942,122,180.32786560058594,1
2026-08-01T22:20:45.653,276327,2,ON,1,46,1,0,2236423,122,180.32786560058594,1
2026-08-01T22:20:45.972,276707,3,ON,1,46,2,1,2237860,68,548.5294189453125,1
2026-08-01T22:20:45.972,276722,4,OFF,0,45,1,0,2237918,68,548.5294189453125,1
2026-08-01T22:20:46.116,276776,4,ON,1,46,1,0,2238121,68,548.5294189453125,1
2026-08-01T22:20:46.276,277018,6,OFF,0,45,1,0,2239037,55,1000.0,1
2026-08-01T22:20:46.436,277055,6,ON,1,46,1,0,2239177,55,1000.0,1
2026-08-01T22:20:48.785,279516,1,ON,1,48,2,1,2248493,67,328.35821533203125,1
2026-08-01T22:20:48.785,279497,2,OFF,0,47,1,0,2248421,67,328.35821533203125,1
2026-08-01T22:20:48.929,279621,2,ON,1,48,1,0,2248889,67,328.35821533203125,1
2026-08-01T22:20:49.249,279971,3,ON,1,48,2,1,2250214,62,601.6129150390625,1
2026-08-01T22:20:49.249,279985,4,OFF,0,47,1,0,2250267,62,601.6129150390625,1
2026-08-01T22:20:49.409,280034,4,ON,1,48,1,0,2250453,62,601.6129150390625,1
2026-08-01T22:20:49.570,280305,6,ON,1,48,2,1,2251478,55,1000.0,1
2026-08-01T22:20:54.426,285085,1,OFF,0,49,1,0,2251881,67,0.0,0
2026-08-01T22:20:54.570,285222,1,ON,1,50,1,0,2252399,116,189.65516662597656,1
2026-08-01T22:20:54.570,285329,2,ON,1,50,2,1,2252803,116,189.65516662597656,1
2026-08-01T22:20:54.889,285658,3,OFF,0,49,1,0,2254047,62,0.0,0
2026-08-01T22:20:55.050,285715,3,ON,1,50,1,0,2254263,71,525.3521118164062,1
2026-08-01T22:20:55.050,285784,4,ON,1,50,2,1,2254524,71,525.3521118164062,1
2026-08-01T22:20:55.353,286071,6,ON,1,50,2,1,2255609,55,1000.0,1
2026-08-01T22:20:55.976,286689,1,OFF,0,51,1,0,2257948,116,0.0,0
2026-08-01T22:20:56.134,286817,1,ON,1,52,1,0,2258433,105,209.5238037109375,1
2026-08-01T22:20:56.134,286795,2,OFF,0,51,1,0,2258349,105,209.5238037109375,1
2026-08-01T22:20:56.295,286923,2,ON,1,52,1,0,2258835,105,209.5238037109375,1
2026-08-01T22:20:56.614,287296,3,ON,1,52,2,1,2260245,67,556.7164306640625,1
2026-08-01T22:20:56.614,287360,4,ON,1,52,2,1,2260488,67,556.7164306640625,1
2026-08-01T22:20:56.915,287628,6,ON,1,52,2,1,2261502,55,1000.0,1
2026-08-01T22:20:57.394,288140,1,OFF,0,53,1,0,2263440,105,0.0,0
2026-08-01T22:20:57.553,288271,1,ON,1,54,1,0,2263937,108,203.70370483398438,1
2026-08-01T22:20:57.553,288249,2,OFF,0,53,1,0,2263853,108,203.70370483398438,1
2026-08-01T22:20:57.697,288377,2,ON,1,54,1,0,2264337,108,203.70370483398438,1
2026-08-01T22:20:58.016,288745,3,ON,1,54,2,1,2265730,67,556.7164306640625,1
2026-08-01T22:20:58.016,288760,4,OFF,0,53,1,0,2265788,67,556.7164306640625,1
2026-08-01T22:20:58.176,288810,4,ON,1,54,1,0,2265976,67,556.7164306640625,1
2026-08-01T22:20:58.335,288990,5,ON,1,20,2,1,2266657,62,887.0968017578125,1
2026-08-01T22:20:58.335,289078,6,ON,1,54,2,1,2266991,62,887.0968017578125,1
2026-08-01T22:21:07.576,298230,1,OFF,0,55,1,0,2268172,108,0.0,0
2026-08-01T22:21:07.735,298379,1,ON,1,56,1,0,2268735,124,177.4193572998047,1
2026-08-01T22:21:07.735,298504,2,ON,1,56,2,1,2269207,124,177.4193572998047,1
2026-08-01T22:21:08.198,298916,3,ON,1,56,2,1,2270766,71,525.3521118164062,1
2026-08-01T22:21:08.198,298931,4,OFF,0,55,1,0,2270823,71,525.3521118164062,1
2026-08-01T22:21:08.357,298985,4,ON,1,56,1,0,2271026,71,525.3521118164062,1
2026-08-01T22:21:08.517,299289,6,ON,1,56,2,1,2272178,62,887.0968017578125,1
2026-08-01T22:21:08.980,299726,1,OFF,0,57,1,0,2273831,124,0.0,0
2026-08-01T22:21:09.140,299835,1,ON,1,58,1,0,2274243,104,211.53846740722656,1
2026-08-01T22:21:09.140,299831,2,OFF,0,57,1,0,2274228,104,211.53846740722656,1
2026-08-01T22:21:09.301,299957,2,ON,1,58,1,0,2274706,104,211.53846740722656,1
2026-08-01T22:21:09.604,300311,3,ON,1,58,2,1,2276045,66,565.1514892578125,1
2026-08-01T22:21:09.604,300376,4,ON,1,58,2,1,2276291,66,565.1514892578125,1
2026-08-01T22:21:09.923,300647,6,ON,1,58,2,1,2277316,62,887.0968017578125,1
2026-08-01T22:21:10.705,301427,1,ON,1,60,2,1,2280270,66,333.3333435058594,1
2026-08-01T22:21:10.705,301411,2,OFF,0,59,1,0,2280208,66,333.3333435058594,1
2026-08-01T22:21:10.862,301539,2,ON,1,60,1,0,2280693,66,333.3333435058594,1
2026-08-01T22:21:11.165,301898,3,ON,1,60,2,1,2282052,64,582.8125,1
2026-08-01T22:21:11.165,301913,4,OFF,0,59,1,0,2282108,64,582.8125,1
2026-08-01T22:21:11.323,301962,4,ON,1,60,1,0,2282295,64,582.8125,1
2026-08-01T22:21:11.483,302224,6,ON,1,60,2,1,2283286,62,887.0968017578125,1
2026-08-01T22:21:49.813,340594,1,OFF,0,61,1,0,2295959,66,0.0,0
2026-08-01T22:21:50.117,340790,1,ON,1,62,1,0,2296700,170,129.41175842285156,1
2026-08-01T22:21:50.117,340765,2,OFF,1,61,1,0,2296607,170,129.41175842285156,1
2026-08-01T22:21:50.275,340905,2,ON,1,62,1,0,2297136,170,129.41175842285156,1
2026-08-01T22:21:50.596,341351,3,ON,1,62,2,1,2295510,82,454.8780517578125,1
2026-08-01T22:21:50.596,341368,4,OFF,0,61,1,0,2295510,82,454.8780517578125,1
2026-08-01T22:21:50.757,341431,4,ON,1,62,1,0,2295510,82,454.8780517578125,1
2026-08-01T22:21:50.901,341651,5,ON,1,22,2,1,2295510,62,0.0,0
2026-08-01T22:21:51.061,341734,6,ON,1,62,2,1,2295510,70,785.7142944335938,1
2026-08-01T22:21:54.025,344733,1,OFF,0,63,1,0,2299387,170,0.0,0
2026-08-01T22:21:54.185,344888,1,ON,1,64,1,0,2299973,128,171.875,1
2026-08-01T22:21:54.185,344862,2,OFF,0,63,1,0,2299876,128,171.875,1
2026-08-01T22:21:54.345,345012,2,ON,1,64,1,0,2300443,128,171.875,1
2026-08-01T22:21:54.649,345401,3,OFF,0,63,1,0,2301916,82,0.0,0
2026-08-01T22:21:54.809,345464,3,ON,1,64,1,0,2302153,79,472.1518859863281,1
2026-08-01T22:21:54.809,345539,4,ON,1,64,2,1,2302437,79,472.1518859863281,1
2026-08-01T22:21:55.112,345834,6,ON,1,64,2,1,2303554,70,785.7142944335938,1
2026-08-01T22:21:55.591,346369,1,ON,1,66,2,1,2305578,114,192.98245239257812,1
2026-08-01T22:21:55.591,346350,2,OFF,0,65,1,0,2305506,114,192.98245239257812,1
2026-08-01T22:21:55.751,346476,2,ON,1,66,1,0,2305983,114,192.98245239257812,1
2026-08-01T22:21:56.070,346841,3,ON,1,66,2,1,2307366,65,573.8461303710938,1
2026-08-01T22:21:56.070,346855,4,OFF,0,65,1,0,2307419,65,573.8461303710938,1
2026-08-01T22:21:56.214,346905,4,ON,1,66,1,0,2307607,65,573.8461303710938,1
2026-08-01T22:21:56.374,347142,6,OFF,0,65,1,0,2308504,70,785.7142944335938,1
2026-08-01T22:21:56.534,347178,6,ON,1,66,1,0,2308641,70,785.7142944335938,1
2026-08-01T22:21:57.013,347788,1,OFF,0,67,1,0,2308232,114,0.0,0
2026-08-01T22:21:57.172,347938,1,ON,1,68,1,0,2308232,129,170.54263305664062,1
2026-08-01T22:21:57.172,347918,2,OFF,0,67,1,0,2308232,129,170.54263305664062,1
2026-08-01T22:21:57.331,348051,2,ON,1,68,1,0,2308232,129,170.54263305664062,1
2026-08-01T22:21:57.633,348378,3,OFF,0,67,1,0,2308232,65,0.0,0
2026-08-01T22:21:57.792,348433,3,ON,1,68,1,0,2308232,70,532.8571166992188,1
2026-08-01T22:21:57.792,348503,4,ON,1,68,2,1,2308232,70,532.8571166992188,1
2026-08-01T22:21:58.110,348782,6,ON,1,68,2,1,2308232,70,785.7142944335938,1
2026-08-01T22:22:07.810,358547,1,OFF,0,69,1,0,2314909,129,0.0,0
2026-08-01T22:22:07.971,358682,1,ON,1,70,1,0,2315420,113,194.6902618408203,1
2026-08-01T22:22:07.971,358661,2,OFF,0,69,1,0,2315342,113,194.6902618408203,1
2026-08-01T22:22:08.130,358787,2,ON,1,70,1,0,2315818,113,194.6902618408203,1
2026-08-01T22:22:08.447,359181,3,ON,1,70,2,1,2317310,70,532.8571166992188,1
2026-08-01T22:22:08.447,359195,4,OFF,0,69,1,0,2317363,70,532.8571166992188,1
2026-08-01T22:22:08.608,359247,4,ON,1,70,1,0,2317559,70,532.8571166992188,1
